4.0,16.0,0,206
4.0,16.0,1,205
4.0,16.0,2,215
4.0,16.0,3,206
4.0,16.0,4,205
4.0,16.0,5,205
4.0,16.0,6,207
4.0,16.0,7,202
4.0,16.0,8,205
4.0,16.0,9,205
5.0,25.0,0,205
5.0,25.0,1,206
5.0,25.0,2,205
5.0,25.0,3,204
5.0,25.0,4,205
5.0,25.0,5,206
5.0,25.0,6,206
5.0,25.0,7,200
5.0,25.0,8,202
5.0,25.0,9,207
6.0,36.0,0,210
6.0,36.0,1,206
6.0,36.0,2,208
6.0,36.0,3,205
6.0,36.0,4,206
6.0,36.0,5,206
6.0,36.0,6,206
6.0,36.0,7,203
6.0,36.0,8,206
6.0,36.0,9,206
8.0,64.0,0,208
8.0,64.0,1,207
8.0,64.0,2,208
8.0,64.0,3,207
8.0,64.0,4,208
8.0,64.0,5,207
8.0,64.0,6,206
8.0,64.0,7,207
8.0,64.0,8,207
8.0,64.0,9,208
10.0,100.0,0,211
10.0,100.0,1,210
10.0,100.0,2,210
10.0,100.0,3,209
10.0,100.0,4,212
10.0,100.0,5,211
10.0,100.0,6,210
10.0,100.0,7,210
10.0,100.0,8,211
10.0,100.0,9,211
12.0,144.0,0,212
12.0,144.0,1,217
12.0,144.0,2,221
12.0,144.0,3,214
12.0,144.0,4,214
12.0,144.0,5,215
12.0,144.0,6,212
12.0,144.0,7,222
12.0,144.0,8,214
12.0,144.0,9,213
15.0,225.0,0,218
15.0,225.0,1,218
15.0,225.0,2,233
15.0,225.0,3,220
15.0,225.0,4,219
15.0,225.0,5,218
15.0,225.0,6,217
15.0,225.0,7,218
15.0,225.0,8,224
15.0,225.0,9,217
18.0,324.0,0,227
18.0,324.0,1,225
18.0,324.0,2,223
18.0,324.0,3,224
18.0,324.0,4,223
18.0,324.0,5,225
18.0,324.0,6,226
18.0,324.0,7,224
18.0,324.0,8,223
18.0,324.0,9,224
22.0,484.0,0,239
22.0,484.0,1,233
22.0,484.0,2,231
22.0,484.0,3,231
22.0,484.0,4,233
22.0,484.0,5,233
22.0,484.0,6,232
22.0,484.0,7,231
22.0,484.0,8,231
22.0,484.0,9,235
26.0,676.0,0,246
26.0,676.0,1,238
26.0,676.0,2,238
26.0,676.0,3,240
26.0,676.0,4,239
26.0,676.0,5,239
26.0,676.0,6,238
26.0,676.0,7,240
26.0,676.0,8,238
26.0,676.0,9,240
31.0,961.0,0,247
31.0,961.0,1,248
31.0,961.0,2,250
31.0,961.0,3,249
31.0,961.0,4,259
31.0,961.0,5,247
31.0,961.0,6,246
31.0,961.0,7,247
31.0,961.0,8,248
31.0,961.0,9,249
37.0,1369.0,0,257
37.0,1369.0,1,263
37.0,1369.0,2,264
37.0,1369.0,3,261
37.0,1369.0,4,261
37.0,1369.0,5,259
37.0,1369.0,6,259
37.0,1369.0,7,262
37.0,1369.0,8,258
37.0,1369.0,9,260
44.0,1936.0,0,269
44.0,1936.0,1,273
44.0,1936.0,2,267
44.0,1936.0,3,268
44.0,1936.0,4,267
44.0,1936.0,5,271
44.0,1936.0,6,267
44.0,1936.0,7,287
44.0,1936.0,8,277
44.0,1936.0,9,274
52.0,2704.0,0,294
52.0,2704.0,1,298
52.0,2704.0,2,291
52.0,2704.0,3,310
52.0,2704.0,4,289
52.0,2704.0,5,290
52.0,2704.0,6,288
52.0,2704.0,7,290
52.0,2704.0,8,291
52.0,2704.0,9,293
61.0,3721.0,0,318
61.0,3721.0,1,323
61.0,3721.0,2,317
61.0,3721.0,3,310
61.0,3721.0,4,316
61.0,3721.0,5,318
61.0,3721.0,6,321
61.0,3721.0,7,315
61.0,3721.0,8,317
61.0,3721.0,9,312
72.0,5184.0,0,336
72.0,5184.0,1,330
72.0,5184.0,2,327
72.0,5184.0,3,325
72.0,5184.0,4,331
72.0,5184.0,5,335
72.0,5184.0,6,359
72.0,5184.0,7,336
72.0,5184.0,8,342
72.0,5184.0,9,340
85.0,7225.0,0,354
85.0,7225.0,1,352
85.0,7225.0,2,349
85.0,7225.0,3,348
85.0,7225.0,4,349
85.0,7225.0,5,363
85.0,7225.0,6,358
85.0,7225.0,7,347
85.0,7225.0,8,344
85.0,7225.0,9,348
100.0,10000.0,0,400
100.0,10000.0,1,370
100.0,10000.0,2,377
100.0,10000.0,3,372
100.0,10000.0,4,369
100.0,10000.0,5,363
100.0,10000.0,6,367
100.0,10000.0,7,362
100.0,10000.0,8,380
100.0,10000.0,9,373
117.0,13689.0,0,421
117.0,13689.0,1,397
117.0,13689.0,2,433
117.0,13689.0,3,408
117.0,13689.0,4,392
117.0,13689.0,5,389
117.0,13689.0,6,392
117.0,13689.0,7,435
117.0,13689.0,8,429
117.0,13689.0,9,412
137.0,18769.0,0,456
137.0,18769.0,1,466
137.0,18769.0,2,435
137.0,18769.0,3,437
137.0,18769.0,4,436
137.0,18769.0,5,442
137.0,18769.0,6,462
137.0,18769.0,7,476
137.0,18769.0,8,431
137.0,18769.0,9,463
161.0,25921.0,0,586
161.0,25921.0,1,472
161.0,25921.0,2,481
161.0,25921.0,3,481
161.0,25921.0,4,476
161.0,25921.0,5,480
161.0,25921.0,6,496
161.0,25921.0,7,480
161.0,25921.0,8,477
161.0,25921.0,9,603
189.0,35721.0,0,582
189.0,35721.0,1,566
189.0,35721.0,2,624
189.0,35721.0,3,577
189.0,35721.0,4,570
189.0,35721.0,5,563
189.0,35721.0,6,688
189.0,35721.0,7,695
189.0,35721.0,8,596
189.0,35721.0,9,561
222.0,49284.0,0,733
222.0,49284.0,1,655
222.0,49284.0,2,739
222.0,49284.0,3,680
222.0,49284.0,4,749
222.0,49284.0,5,674
222.0,49284.0,6,680
222.0,49284.0,7,774
222.0,49284.0,8,718
222.0,49284.0,9,697
260.0,67600.0,0,975
260.0,67600.0,1,981
260.0,67600.0,2,839
260.0,67600.0,3,921
260.0,67600.0,4,950
260.0,67600.0,5,988
260.0,67600.0,6,857
260.0,67600.0,7,878
260.0,67600.0,8,988
260.0,67600.0,9,824
305.0,93025.0,0,1069
305.0,93025.0,1,1060
305.0,93025.0,2,1137
305.0,93025.0,3,1106
305.0,93025.0,4,1065
305.0,93025.0,5,1091
305.0,93025.0,6,1139
305.0,93025.0,7,1071
305.0,93025.0,8,1066
305.0,93025.0,9,1045
357.0,127449.0,0,1569
357.0,127449.0,1,1374
357.0,127449.0,2,1450
357.0,127449.0,3,1248
357.0,127449.0,4,1440
357.0,127449.0,5,1464
357.0,127449.0,6,1234
357.0,127449.0,7,1263
357.0,127449.0,8,1139
357.0,127449.0,9,1175
418.0,174724.0,0,1551
418.0,174724.0,1,1751
418.0,174724.0,2,1693
418.0,174724.0,3,1610
418.0,174724.0,4,1977
418.0,174724.0,5,1620
418.0,174724.0,6,1649
418.0,174724.0,7,1818
418.0,174724.0,8,1875
418.0,174724.0,9,1756
490.0,240100.0,0,2119
490.0,240100.0,1,1955
490.0,240100.0,2,1941
490.0,240100.0,3,2300
490.0,240100.0,4,2757
490.0,240100.0,5,2164
490.0,240100.0,6,2123
490.0,240100.0,7,2090
490.0,240100.0,8,2237
490.0,240100.0,9,2012
574.0,329476.0,0,2628
574.0,329476.0,1,3432
574.0,329476.0,2,2551
574.0,329476.0,3,2712
574.0,329476.0,4,2969
574.0,329476.0,5,2591
574.0,329476.0,6,3359
574.0,329476.0,7,2559
574.0,329476.0,8,3041
574.0,329476.0,9,3418
672.0,451584.0,0,3395
672.0,451584.0,1,4038
672.0,451584.0,2,3616
672.0,451584.0,3,3681
672.0,451584.0,4,3582
672.0,451584.0,5,3694
672.0,451584.0,6,3824
672.0,451584.0,7,3407
672.0,451584.0,8,3479
672.0,451584.0,9,3492
787.0,619369.0,0,5102
787.0,619369.0,1,5385
787.0,619369.0,2,3776
787.0,619369.0,3,4690
787.0,619369.0,4,4028
787.0,619369.0,5,3393
787.0,619369.0,6,3738
787.0,619369.0,7,3603
787.0,619369.0,8,3617
787.0,619369.0,9,4344
921.0,848241.0,0,5410
921.0,848241.0,1,5299
921.0,848241.0,2,5292
921.0,848241.0,3,5178
921.0,848241.0,4,5338
921.0,848241.0,5,5939
921.0,848241.0,6,5197
921.0,848241.0,7,5163
921.0,848241.0,8,5212
921.0,848241.0,9,5657